,batter_id,batter_name,year,team,height/weight,position,G,AB,H,2B,3B,HR,TB,SB,CS,BB,HBP,R,RBI,E,SO,GDP,avg,OBP,SLG,OPS,career,starting_salary,year_born,p_year,YAB,YOPS
404,131,박한이,2006,삼성,182cm/91kg,외야수(좌투좌타),126,471,134,21,2,6,177,15,10,80,6,89,43,5,62,11,0.285,0.39299999999999996,0.376,0.769,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2007,286.0,0.6859999999999999
405,131,박한이,2007,삼성,182cm/91kg,외야수(좌투좌타),123,479,128,12,1,2,148,10,3,67,4,68,27,6,47,7,0.267,0.359,0.309,0.6679999999999999,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2008,274.0,0.862
406,131,박한이,2008,삼성,182cm/91kg,외야수(좌투좌타),104,370,117,17,2,4,150,5,6,63,1,57,41,2,37,6,0.316,0.414,0.405,0.8190000000000001,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2009,202.0,0.7829999999999999
407,131,박한이,2009,삼성,182cm/91kg,외야수(좌투좌타),110,334,104,29,2,2,143,7,5,50,1,48,36,3,44,7,0.311,0.39899999999999997,0.428,0.8270000000000001,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2010,286.0,0.855
408,131,박한이,2010,삼성,182cm/91kg,외야수(좌투좌타),128,379,114,21,2,11,172,5,4,73,3,64,63,1,54,10,0.301,0.413,0.45399999999999996,0.867,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2011,274.0,0.721
409,131,박한이,2011,삼성,182cm/91kg,외야수(좌투좌타),121,429,110,19,2,4,145,8,2,60,5,77,30,2,88,7,0.256,0.353,0.33799999999999997,0.6910000000000001,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2012,229.0,0.7959999999999999
410,131,박한이,2012,삼성,182cm/91kg,외야수(좌투좌타),111,388,118,19,4,1,148,4,6,58,1,61,51,0,72,8,0.304,0.39299999999999996,0.381,0.774,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2013,191.0,0.7559999999999999
411,131,박한이,2013,삼성,182cm/91kg,외야수(좌투좌타),112,394,112,12,3,6,148,4,4,51,1,56,55,1,74,5,0.284,0.366,0.376,0.742,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2014,286.0,0.738
412,131,박한이,2014,삼성,182cm/91kg,외야수(좌투좌타),125,472,156,22,2,9,209,7,6,61,5,83,80,5,74,9,0.331,0.409,0.44299999999999995,0.852,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2015,223.0,0.878
413,131,박한이,2015,삼성,182cm/91kg,외야수(좌투좌타),94,367,110,17,4,11,168,6,6,53,1,62,52,2,63,11,0.3,0.389,0.45799999999999996,0.847,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2016,158.0,0.875
414,131,박한이,2016,삼성,182cm/91kg,외야수(좌투좌타),110,349,105,21,0,14,168,1,0,40,2,57,69,0,72,5,0.301,0.3720000000000001,0.48100000000000004,0.853,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2017,52.0,0.4270000000000001
415,131,박한이,2017,삼성,182cm/91kg,외야수(좌투좌타),68,118,31,9,0,4,52,0,0,13,0,14,14,1,33,2,0.263,0.33299999999999996,0.441,0.774,초량초-부산중-부산고-동국대,30000만원,1979년 01월 28일,2018,187.0,0.758
416,132,박해민,2013,삼성,180cm/75kg,외야수(우투좌타),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,영중초-양천중-신일고-한양대,,1990년 02월 24일,2014,144.0,0.7969999999999999
417,132,박해민,2014,삼성,180cm/75kg,외야수(우투좌타),119,310,92,11,4,1,114,36,8,37,6,65,31,3,45,4,0.297,0.381,0.368,0.7490000000000001,영중초-양천중-신일고-한양대,,1990년 02월 24일,2015,282.0,0.755
418,132,박해민,2015,삼성,180cm/75kg,외야수(우투좌타),144,525,154,22,7,0,190,60,8,56,2,96,47,3,126,8,0.293,0.36200000000000004,0.36200000000000004,0.7240000000000001,영중초-양천중-신일고-한양대,,1990년 02월 24일,2016,316.0,0.743
419,132,박해민,2016,삼성,180cm/75kg,외야수(우투좌타),141,564,169,26,12,4,231,52,15,49,3,109,61,2,87,6,0.3,0.35700000000000004,0.41,0.7669999999999999,영중초-양천중-신일고-한양대,,1990년 02월 24일,2017,349.0,0.732
420,132,박해민,2017,삼성,180cm/75kg,외야수(우투좌타),144,570,162,25,8,7,224,40,12,50,1,96,54,1,78,6,0.284,0.33799999999999997,0.39299999999999996,0.7310000000000001,영중초-양천중-신일고-한양대,,1990년 02월 24일,2018,356.0,0.7769999999999999
421,133,박헌도,2012,넥센,178cm/102kg,외야수(우투우타),23,34,6,0,0,0,6,0,0,7,0,3,1,0,12,0,0.17600000000000002,0.31,0.17600000000000002,0.486,사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,1987년 01월 01일,2013,12.0,0.321
422,133,박헌도,2013,넥센,178cm/102kg,외야수(우투우타),9,12,1,1,0,0,2,0,0,1,0,0,0,0,6,0,0.083,0.154,0.16699999999999998,0.321,사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,1987년 01월 01일,2014,22.0,0.87
423,133,박헌도,2014,넥센,178cm/102kg,외야수(우투우타),47,94,23,2,0,4,37,2,0,9,4,12,14,0,19,0,0.245,0.327,0.39399999999999996,0.7210000000000001,사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,1987년 01월 01일,2015,161.0,0.7440000000000001
424,133,박헌도,2015,넥센,178cm/102kg,외야수(우투우타),108,218,54,13,0,8,91,0,2,37,7,31,42,0,52,6,0.248,0.371,0.41700000000000004,0.7879999999999999,사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,1987년 01월 01일,2016,15.0,0.192
425,133,박헌도,2016,롯데,178cm/102kg,외야수(우투우타),37,69,18,7,0,3,34,1,0,10,3,9,11,0,25,1,0.261,0.37799999999999995,0.493,0.871,사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,1987년 01월 01일,2017,32.0,0.75
426,133,박헌도,2017,롯데,178cm/102kg,외야수(우투우타),56,113,29,4,0,4,45,0,0,14,3,19,13,2,27,3,0.257,0.354,0.39799999999999996,0.752,사파초-창원신월중-용마고-경성대-히어로즈-상무-넥센,5000만원,1987년 01월 01일,2018,12.0,0.453
427,134,배영섭,2010,삼성,178cm/78kg,외야수(우투우타),11,24,7,2,0,0,9,1,0,2,0,5,3,0,6,1,0.292,0.34600000000000003,0.375,0.721,신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,1986년 06월 27일,2011,263.0,0.737
428,134,배영섭,2011,삼성,178cm/78kg,외야수(우투우타),99,340,100,15,0,2,121,33,8,29,9,51,24,0,47,9,0.294,0.363,0.35600000000000004,0.7190000000000001,신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,1986년 06월 27일,2012,225.0,0.5680000000000001
429,134,배영섭,2012,삼성,178cm/78kg,외야수(우투우타),122,412,101,15,2,2,126,27,6,48,9,64,34,3,69,4,0.245,0.335,0.306,0.6409999999999999,신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,1986년 06월 27일,2013,256.0,0.825
430,134,배영섭,2015,삼성,178cm/78kg,외야수(우투우타),4,16,6,0,0,0,6,1,0,2,0,2,2,0,4,2,0.375,0.444,0.375,0.8190000000000001,신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,1986년 06월 27일,2016,271.0,0.733
431,134,배영섭,2016,삼성,178cm/78kg,외야수(우투우타),93,323,86,17,0,4,115,5,8,51,5,53,22,0,42,10,0.266,0.374,0.35600000000000004,0.73,신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,1986년 06월 27일,2017,118.0,0.905
432,134,배영섭,2017,삼성,178cm/78kg,외야수(우투우타),92,218,66,11,1,6,97,1,0,19,3,39,26,3,44,5,0.303,0.365,0.445,0.81,신곡초-수원북중-유신고-동국대-삼성-경찰,8000만원,1986년 06월 27일,2018,119.0,0.634
433,135,배정대,2015,KT,185cm/80kg,외야수(우투우타),66,65,6,1,0,1,10,3,0,1,1,8,2,0,23,1,0.092,0.11900000000000001,0.154,0.273,도신초-성남중-성남고-LG-KT-경찰,15000만원,1995년 06월 12일,2016,28.0,0.594
434,136,백민기,2013,롯데,184cm/98kg,외야수(우투우타),30,18,2,0,0,0,2,4,2,0,0,7,0,0,8,0,0.111,0.111,0.111,0.222,서울학동초-서울강남중-서울성남고-중앙대-롯데,6000만원,1990년 09월 16일,2014,0.0,
435,136,백민기,2014,롯데,184cm/98kg,외야수(우투우타),9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,서울학동초-서울강남중-서울성남고-중앙대-롯데,6000만원,1990년 09월 16일,2015,7.0,0.222
436,137,백상원,2013,삼성,177cm/76kg,내야수(우투좌타),5,4,2,1,0,0,3,0,0,0,0,1,1,0,1,0,0.5,0.5,0.75,1.25,남도초-경상중-경북고-단국대-삼성-상무,9000만원,1988년 01월 02일,2014,22.0,0.462
437,137,백상원,2014,삼성,177cm/76kg,내야수(우투좌타),31,22,4,0,0,0,4,0,0,3,0,7,2,3,3,0,0.182,0.26899999999999996,0.182,0.451,남도초-경상중-경북고-단국대-삼성-상무,9000만원,1988년 01월 02일,2015,49.0,0.657
438,137,백상원,2015,삼성,177cm/76kg,내야수(우투좌타),52,77,19,5,0,0,24,0,0,13,1,10,7,4,22,2,0.247,0.359,0.312,0.6709999999999999,남도초-경상중-경북고-단국대-삼성-상무,9000만원,1988년 01월 02일,2016,242.0,0.746
439,137,백상원,2016,삼성,177cm/76kg,내야수(우투좌타),132,445,128,19,3,3,162,8,3,51,4,60,49,8,69,15,0.28800000000000003,0.361,0.364,0.725,남도초-경상중-경북고-단국대-삼성-상무,9000만원,1988년 01월 02일,2017,39.0,0.29900000000000004
440,139,백용환,2013,KIA,180cm/95kg,포수(우투우타),26,52,9,4,0,0,13,0,0,6,0,4,3,1,16,3,0.17300000000000001,0.259,0.25,0.509,서울영중초-양천중-장충고-KIA-경찰,4000만원,1989년 03월 20일,2014,57.0,0.706
441,139,백용환,2014,KIA,180cm/95kg,포수(우투우타),47,79,14,2,0,4,28,0,0,5,0,8,10,2,28,1,0.177,0.226,0.354,0.58,서울영중초-양천중-장충고-KIA-경찰,4000만원,1989년 03월 20일,2015,22.0,1.164
442,139,백용환,2015,KIA,180cm/95kg,포수(우투우타),65,154,36,6,0,10,72,3,1,19,1,22,30,3,47,5,0.23399999999999999,0.316,0.46799999999999997,0.784,서울영중초-양천중-장충고-KIA-경찰,4000만원,1989년 03월 20일,2016,116.0,0.6659999999999999
443,139,백용환,2017,KIA,180cm/95kg,포수(우투우타),15,17,3,0,0,0,3,0,0,3,0,2,1,0,3,2,0.17600000000000002,0.3,0.17600000000000002,0.47600000000000003,서울영중초-양천중-장충고-KIA-경찰,4000만원,1989년 03월 20일,2018,47.0,0.6910000000000001
444,140,백창수,2010,LG,179cm/79kg,외야수(우투우타),15,12,0,0,0,0,0,0,0,3,0,3,0,1,3,1,0.0,0.2,0.0,0.2,고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,1988년 05월 09일,2011,10.0,1.055
445,140,백창수,2014,LG,179cm/79kg,외야수(우투우타),51,84,17,2,0,1,22,3,4,10,0,15,10,1,17,2,0.20199999999999999,0.284,0.262,0.546,고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,1988년 05월 09일,2015,31.0,0.8340000000000001
446,140,백창수,2015,LG,179cm/79kg,외야수(우투우타),25,31,10,4,0,0,14,0,0,3,0,4,0,3,3,0,0.32299999999999995,0.382,0.452,0.8340000000000001,고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,1988년 05월 09일,2016,15.0,1.044
447,140,백창수,2016,LG,179cm/79kg,외야수(우투우타),10,18,6,2,0,1,11,0,1,2,1,4,3,0,6,1,0.33299999999999996,0.429,0.611,1.04,고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,1988년 05월 09일,2017,53.0,1.1540000000000001
448,140,백창수,2017,LG,179cm/79kg,외야수(우투우타),52,101,33,9,0,4,54,1,0,12,4,15,18,1,18,4,0.327,0.41200000000000003,0.535,0.947,고명초-덕수중-경기고-(영남사이버대)-LG-경찰-LG,,1988년 05월 09일,2018,106.0,0.7290000000000001
449,141,버나디나,2017,KIA,188cm/95kg,외야수(좌투좌타),139,557,178,26,8,27,301,32,7,41,11,118,111,0,112,9,0.32,0.3720000000000001,0.54,0.912,네덜란드 Voorben Praktyk(고),100000달러,1984년 06월 12일,2018,286.0,0.883
450,142,번즈,2017,롯데,188cm/93kg,내야수(우투우타),116,423,128,38,0,15,211,10,7,29,11,71,57,8,100,18,0.303,0.361,0.499,0.86,미국 Kentucky(대),50000달러,1990년 08월 07일,2018,278.0,0.893
451,144,서건창,2012,넥센,176cm/84kg,내야수(우투좌타),127,433,115,21,10,1,159,39,12,45,7,70,40,7,43,4,0.266,0.342,0.3670000000000001,0.7090000000000001,송정동초-충장중-광주제일고-LG,,1989년 08월 22일,2013,209.0,0.6539999999999999
452,144,서건창,2013,넥센,176cm/84kg,내야수(우투좌타),86,316,84,13,2,0,101,26,7,33,11,53,18,4,29,3,0.266,0.35200000000000004,0.32,0.6719999999999999,송정동초-충장중-광주제일고-LG,,1989년 08월 22일,2014,347.0,0.958
453,144,서건창,2014,넥센,176cm/84kg,내야수(우투좌타),128,543,201,41,17,7,297,48,17,59,8,135,67,7,47,1,0.37,0.43799999999999994,0.547,0.985,송정동초-충장중-광주제일고-LG,,1989년 08월 22일,2015,115.0,0.6739999999999999
454,144,서건창,2015,넥센,176cm/84kg,내야수(우투좌타),85,312,93,24,4,3,134,9,2,42,1,52,37,11,24,7,0.298,0.381,0.429,0.81,송정동초-충장중-광주제일고-LG,,1989년 08월 22일,2016,327.0,0.8
455,144,서건창,2016,넥센,176cm/84kg,내야수(우투좌타),140,560,182,30,7,7,247,26,13,69,10,111,63,15,58,6,0.325,0.406,0.441,0.847,송정동초-충장중-광주제일고-LG,,1989년 08월 22일,2017,325.0,0.878
456,144,서건창,2017,넥센,176cm/84kg,내야수(우투좌타),139,539,179,28,3,6,231,15,6,67,1,87,76,12,68,11,0.332,0.40299999999999997,0.429,0.8320000000000001,송정동초-충장중-광주제일고-LG,,1989년 08월 22일,2018,27.0,0.757
457,145,서동욱,2003,KIA,188cm/99kg,내야수(우투좌타),42,43,6,0,0,0,6,0,1,2,1,5,2,0,23,0,0.14,0.191,0.14,0.331,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2004,91.0,0.64
458,145,서동욱,2004,KIA,188cm/99kg,내야수(우투좌타),58,94,20,4,0,3,33,1,2,15,1,12,11,5,35,2,0.213,0.327,0.35100000000000003,0.6779999999999999,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2005,0.0,
459,145,서동욱,2008,LG,188cm/99kg,내야수(우투좌타),27,70,17,1,1,3,29,0,0,8,4,9,9,0,23,1,0.243,0.354,0.414,0.768,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2009,3.0,0.0
460,145,서동욱,2009,LG,188cm/99kg,내야수(우투좌타),5,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2010,36.0,0.7879999999999999
461,145,서동욱,2010,LG,188cm/99kg,내야수(우투좌타),11,45,11,1,0,2,18,0,0,2,0,5,4,0,15,1,0.244,0.27699999999999997,0.4,0.677,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2011,207.0,0.7140000000000001
462,145,서동욱,2011,LG,188cm/99kg,내야수(우투좌타),112,303,81,11,1,7,115,7,1,33,8,42,37,7,90,4,0.267,0.35200000000000004,0.38,0.732,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2012,169.0,0.609
463,145,서동욱,2012,LG,188cm/99kg,내야수(우투좌타),103,273,59,9,3,0,74,3,2,32,7,32,17,6,78,7,0.21600000000000005,0.312,0.271,0.583,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2013,86.0,0.637
464,145,서동욱,2013,넥센,188cm/99kg,내야수(우투좌타),104,218,57,12,1,6,89,4,2,30,3,27,21,4,52,4,0.261,0.35600000000000004,0.408,0.764,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2014,28.0,0.429
465,145,서동욱,2014,넥센,188cm/99kg,내야수(우투좌타),39,34,5,1,0,0,6,1,0,3,1,2,0,0,12,1,0.147,0.237,0.17600000000000002,0.413,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2015,71.0,0.5760000000000001
466,145,서동욱,2015,넥센,188cm/99kg,내야수(우투좌타),55,103,24,5,0,3,38,0,0,11,3,14,15,2,45,1,0.233,0.325,0.369,0.6940000000000001,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2016,220.0,0.938
467,145,서동욱,2016,KIA,188cm/99kg,내야수(우투좌타),124,411,120,30,3,16,204,9,4,60,5,73,67,6,108,8,0.292,0.386,0.496,0.882,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2017,220.0,0.846
468,145,서동욱,2017,KIA,188cm/99kg,내야수(우투좌타),125,319,90,21,1,7,134,1,1,33,3,49,48,2,86,5,0.282,0.35200000000000004,0.42,0.772,서울학동초-휘문중-경기고-(전남과학대)-KIA-상무-LG-넥센,18000만원,1984년 03월 21일,2018,49.0,0.556
469,146,서상우,2015,LG,187cm/90kg,내야수(우투좌타),58,159,54,8,0,6,80,5,1,9,3,29,22,1,31,2,0.34,0.386,0.503,0.889,구리초(구리리틀)-구리인창중-유신고-건국대-LG-상무,3000만원,1989년 09월 17일,2016,104.0,0.78
470,146,서상우,2016,LG,187cm/90kg,내야수(우투좌타),56,111,28,5,0,4,45,1,0,25,1,18,12,0,37,1,0.252,0.39399999999999996,0.405,0.799,구리초(구리리틀)-구리인창중-유신고-건국대-LG-상무,3000만원,1989년 09월 17일,2017,13.0,0.602
471,146,서상우,2017,LG,187cm/90kg,내야수(우투좌타),10,13,1,0,0,1,4,1,0,3,1,4,2,0,8,0,0.077,0.294,0.308,0.602,구리초(구리리틀)-구리인창중-유신고-건국대-LG-상무,3000만원,1989년 09월 17일,2018,13.0,0.5640000000000001
472,148,손시헌,2003,두산,172cm/73kg,내야수(우투우타),59,141,31,4,0,1,38,2,0,6,1,16,6,7,23,10,0.22,0.257,0.27,0.527,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2004,240.0,0.647
473,148,손시헌,2004,두산,172cm/73kg,내야수(우투우타),122,347,80,20,2,2,110,0,2,30,6,45,39,13,56,9,0.231,0.298,0.317,0.615,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2005,266.0,0.718
474,148,손시헌,2005,두산,172cm/73kg,내야수(우투우타),126,416,115,18,5,4,155,2,5,48,4,59,60,14,59,7,0.276,0.35200000000000004,0.373,0.725,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2006,228.0,0.711
475,148,손시헌,2009,두산,172cm/73kg,내야수(우투우타),121,412,119,22,3,11,180,6,3,42,12,56,59,10,67,5,0.289,0.369,0.4370000000000001,0.8059999999999999,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2010,292.0,0.768
476,148,손시헌,2010,두산,172cm/73kg,내야수(우투우타),128,433,118,19,1,8,163,0,2,46,7,51,62,14,64,12,0.273,0.35,0.376,0.726,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2011,122.0,0.784
477,148,손시헌,2011,두산,172cm/73kg,내야수(우투우타),92,298,84,10,1,4,108,2,1,37,9,39,28,6,44,9,0.282,0.37799999999999995,0.36200000000000004,0.74,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2012,177.0,0.65
478,148,손시헌,2012,두산,172cm/73kg,내야수(우투우타),86,272,67,11,1,5,95,4,2,21,4,24,31,5,40,12,0.24600000000000002,0.306,0.349,0.655,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2013,159.0,0.618
479,148,손시헌,2013,두산,172cm/73kg,내야수(우투우타),93,234,59,14,1,1,78,3,1,21,6,35,26,4,38,5,0.252,0.32799999999999996,0.33299999999999996,0.6609999999999999,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2014,251.0,0.8059999999999999
480,148,손시헌,2014,NC,172cm/73kg,내야수(우투우타),97,307,90,20,1,5,127,2,1,34,7,39,39,6,53,10,0.293,0.368,0.414,0.782,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2015,244.0,0.6080000000000001
481,148,손시헌,2015,NC,172cm/73kg,내야수(우투우타),140,440,108,24,2,13,175,3,2,36,14,56,58,13,66,16,0.245,0.319,0.39799999999999996,0.7170000000000001,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2016,243.0,0.8160000000000001
482,148,손시헌,2016,NC,172cm/73kg,내야수(우투우타),110,341,104,21,2,5,144,1,0,38,13,36,39,13,48,13,0.305,0.39399999999999996,0.42200000000000004,0.8160000000000001,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2017,172.0,0.794
483,148,손시헌,2017,NC,172cm/73kg,내야수(우투우타),124,349,122,17,1,5,156,1,0,16,8,32,45,10,44,5,0.35,0.386,0.447,0.833,화곡초-선린중-선린정보고-동의대-두산-상무-두산,,1980년 10월 19일,2018,108.0,0.613
484,149,손아섭,2007,롯데,174cm/84kg,외야수(우투좌타),4,6,1,1,0,0,2,0,0,0,0,2,1,0,1,0,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.5,양정초-개성중-부산고,8000만원,1988년 03월 18일,2008,121.0,0.8009999999999999
