batter_name,part,year,AB,H,2B,3B,HR,BB,HBP,1B,TB,FBP,avg,OBP,SLG,OPS
박정권,전반기,2009,312,88,18,0,15,38,2,55,151,40,0.282,0.364,0.484,0.848
박정권,전반기,2010,297,96,13,4,13,54,1,66,156,55,0.323,0.429,0.525,0.954
박정권,전반기,2011,281,76,13,1,9,26,1,53,118,27,0.27,0.334,0.42,0.754
박정권,전반기,2012,240,58,8,1,7,16,2,42,89,18,0.242,0.295,0.371,0.6659999999999999
박정권,전반기,2013,182,49,9,1,9,26,0,30,87,26,0.269,0.361,0.478,0.839
박정권,전반기,2014,272,69,14,0,16,29,1,39,131,30,0.254,0.328,0.482,0.81
박정권,전반기,2015,230,60,14,0,7,30,1,39,95,31,0.261,0.349,0.413,0.762
박정권,전반기,2016,247,65,16,1,8,14,1,40,107,15,0.263,0.305,0.433,0.738
박정권,전반기,2017,186,48,12,0,7,18,3,29,81,21,0.258,0.333,0.435,0.768
박정권,전반기,2018,14,3,0,0,1,2,0,2,6,2,0.214,0.312,0.429,0.741
박정권,후반기,2004,11,3,0,0,0,1,0,3,3,1,0.273,0.333,0.273,0.6060000000000001
박정권,후반기,2007,41,9,1,0,1,4,0,7,13,4,0.22,0.289,0.317,0.606
박정권,후반기,2009,134,35,9,0,10,13,2,16,74,15,0.261,0.336,0.552,0.8880000000000001
박정권,후반기,2010,134,36,6,0,5,9,4,25,57,13,0.269,0.333,0.425,0.758
박정권,후반기,2011,172,38,8,1,4,16,2,25,60,18,0.221,0.295,0.349,0.6439999999999999
박정권,후반기,2012,176,48,10,0,5,27,2,33,73,29,0.273,0.376,0.415,0.7909999999999999
박정권,후반기,2013,181,57,11,0,9,38,1,37,95,39,0.315,0.436,0.525,0.9610000000000001
박정권,후반기,2014,180,71,19,2,11,12,1,39,127,13,0.394,0.435,0.706,1.141
박정권,후반기,2015,208,63,9,0,14,16,3,40,114,19,0.303,0.361,0.548,0.909
박정권,후반기,2016,175,52,1,2,10,21,4,39,87,25,0.297,0.385,0.497,0.882
박정권,후반기,2017,119,30,2,1,9,12,2,18,61,14,0.252,0.331,0.513,0.8440000000000001
박정권,후반기,2018,15,2,0,0,1,0,0,1,5,0,0.133,0.133,0.333,0.466
박정음,전반기,2016,125,36,2,1,1,19,2,32,43,21,0.288,0.39,0.344,0.734
박정음,전반기,2017,74,20,2,0,0,5,6,18,22,11,0.27,0.365,0.297,0.6619999999999999
박정음,전반기,2018,16,1,0,0,1,0,1,0,4,1,0.062,0.118,0.25,0.368
박정음,후반기,2016,98,33,3,2,3,11,1,25,49,12,0.337,0.409,0.5,0.909
박정음,후반기,2017,66,14,2,1,2,4,2,9,24,6,0.212,0.278,0.364,0.642
박준태,전반기,2014,24,8,0,0,0,5,2,8,8,7,0.333,0.484,0.333,0.817
박준태,전반기,2015,32,6,1,0,0,10,2,5,7,12,0.188,0.409,0.219,0.628
박준태,전반기,2018,72,17,3,0,3,8,5,11,29,13,0.236,0.353,0.403,0.756
박준태,후반기,2014,18,3,0,0,0,3,3,3,3,6,0.167,0.375,0.167,0.542
박준태,후반기,2015,34,5,1,1,0,3,4,3,8,7,0.147,0.293,0.235,0.528
박준태,후반기,2018,51,11,2,1,2,5,4,6,21,9,0.216,0.333,0.412,0.745
박지규,전반기,2015,112,21,5,1,0,8,2,15,28,10,0.188,0.254,0.25,0.504
박지규,전반기,2018,11,1,0,0,0,2,0,1,1,2,0.091,0.231,0.091,0.322
박지규,후반기,2015,59,14,3,0,0,2,1,11,17,3,0.237,0.274,0.288,0.562
박지규,후반기,2018,36,7,2,0,1,1,0,4,12,1,0.194,0.216,0.333,0.549
박찬도,전반기,2014,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
박찬도,전반기,2015,28,5,0,0,0,1,0,5,5,1,0.179,0.207,0.179,0.386
박찬도,전반기,2018,66,16,4,1,0,8,0,11,22,8,0.242,0.324,0.333,0.657
박찬도,후반기,2013,1,0,0,0,0,0,1,0,0,1,0.0,0.5,0.0,0.5
박찬도,후반기,2014,7,4,0,0,0,0,0,4,4,0,0.571,0.571,0.571,1.142
박찬도,후반기,2015,61,14,2,1,0,7,4,11,18,11,0.23,0.347,0.295,0.6419999999999999
박찬도,후반기,2018,7,1,0,0,0,0,0,1,1,0,0.143,0.143,0.143,0.286
박한이,전반기,2001,249,67,13,2,6,39,8,46,102,47,0.269,0.385,0.41,0.7949999999999999
박한이,전반기,2002,291,82,14,1,4,41,5,63,110,46,0.282,0.38,0.378,0.758
박한이,전반기,2003,275,84,17,1,5,30,7,61,118,37,0.305,0.388,0.429,0.817
박한이,전반기,2004,305,98,19,1,7,41,1,71,140,42,0.321,0.403,0.459,0.8620000000000001
박한이,전반기,2005,311,95,14,0,8,39,6,73,133,45,0.305,0.393,0.428,0.821
박한이,전반기,2006,274,85,13,1,4,46,4,67,112,50,0.31,0.417,0.409,0.826
박한이,전반기,2007,286,75,8,1,2,44,4,64,91,48,0.262,0.368,0.318,0.6859999999999999
박한이,전반기,2008,274,91,13,2,3,50,0,73,117,50,0.332,0.435,0.427,0.862
박한이,전반기,2009,202,58,15,2,1,32,1,40,80,33,0.287,0.387,0.396,0.783
박한이,전반기,2010,286,86,19,1,7,48,3,59,128,51,0.301,0.407,0.448,0.855
박한이,전반기,2011,274,72,13,1,3,42,5,55,96,47,0.263,0.371,0.35,0.721
박한이,전반기,2012,229,76,11,0,0,32,1,65,87,33,0.332,0.416,0.38,0.796
박한이,전반기,2013,191,54,6,2,3,27,1,43,73,28,0.283,0.374,0.382,0.756
박한이,전반기,2014,286,86,7,1,2,35,4,76,101,39,0.301,0.385,0.353,0.738
박한이,전반기,2015,223,68,10,4,8,29,0,46,110,29,0.305,0.385,0.493,0.878
박한이,전반기,2016,158,49,10,0,6,18,2,33,77,20,0.31,0.388,0.487,0.875
박한이,전반기,2017,52,7,2,0,1,4,0,4,12,4,0.135,0.196,0.231,0.42700000000000005
박한이,전반기,2018,187,53,12,0,3,23,0,38,74,23,0.283,0.362,0.396,0.758
박한이,후반기,2001,171,50,12,1,7,21,4,30,85,25,0.292,0.383,0.497,0.88
박한이,후반기,2002,213,55,10,1,6,19,1,38,85,20,0.258,0.322,0.399,0.7210000000000001
박한이,후반기,2003,253,86,17,0,7,33,1,62,124,34,0.34,0.418,0.49,0.9079999999999999
박한이,후반기,2004,198,58,7,1,9,28,4,41,94,32,0.293,0.391,0.475,0.866
박한이,후반기,2005,160,44,7,0,1,16,3,36,54,19,0.275,0.352,0.338,0.69
박한이,후반기,2006,197,49,8,1,2,34,2,38,65,36,0.249,0.365,0.33,0.6950000000000001
박한이,후반기,2007,193,53,4,0,0,23,0,49,57,23,0.275,0.352,0.295,0.647
박한이,후반기,2008,96,26,4,0,1,13,1,21,33,14,0.271,0.364,0.344,0.708
박한이,후반기,2009,132,46,14,0,1,18,0,31,63,18,0.348,0.427,0.477,0.9039999999999999
박한이,후반기,2010,93,28,2,1,4,25,0,21,44,25,0.301,0.449,0.473,0.9219999999999999
박한이,후반기,2011,155,38,6,1,1,18,0,30,49,18,0.245,0.324,0.316,0.64
박한이,후반기,2012,159,42,8,4,1,26,0,29,61,26,0.264,0.368,0.384,0.752
박한이,후반기,2013,203,58,6,1,3,24,0,48,75,24,0.286,0.361,0.369,0.73
박한이,후반기,2014,186,70,15,1,7,26,1,47,108,27,0.376,0.455,0.581,1.036
박한이,후반기,2015,144,42,7,0,3,24,1,32,58,25,0.292,0.396,0.403,0.799
박한이,후반기,2016,191,56,11,0,8,22,0,37,91,22,0.293,0.366,0.476,0.842
박한이,후반기,2017,66,24,7,0,3,9,0,14,40,9,0.364,0.44,0.606,1.046
박한이,후반기,2018,155,44,4,0,7,20,0,33,69,20,0.284,0.366,0.445,0.8109999999999999
박해민,전반기,2014,144,43,8,3,1,15,4,31,60,19,0.299,0.38,0.417,0.7969999999999999
박해민,전반기,2015,282,86,13,5,0,26,2,68,109,28,0.305,0.368,0.387,0.755
박해민,전반기,2016,316,90,16,6,2,31,1,66,124,32,0.285,0.351,0.392,0.743
박해민,전반기,2017,349,102,12,6,3,28,0,81,135,28,0.292,0.345,0.387,0.732
박해민,전반기,2018,356,107,16,7,4,30,2,80,149,32,0.301,0.358,0.419,0.7769999999999999
박해민,후반기,2013,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
박해민,후반기,2014,166,49,3,1,0,22,2,45,54,24,0.295,0.384,0.325,0.7090000000000001
박해민,후반기,2015,243,68,9,2,0,30,0,57,81,30,0.28,0.359,0.333,0.692
박해민,후반기,2016,248,79,10,6,2,18,2,61,107,20,0.319,0.369,0.431,0.8
박해민,후반기,2017,221,60,13,2,4,22,1,41,89,23,0.271,0.34,0.403,0.7430000000000001
박해민,후반기,2018,220,65,14,3,5,26,1,43,100,27,0.295,0.372,0.455,0.827
박헌도,전반기,2013,12,1,1,0,0,1,0,0,2,1,0.083,0.154,0.167,0.321
박헌도,전반기,2014,22,5,0,0,2,3,2,3,11,5,0.227,0.37,0.5,0.87
박헌도,전반기,2015,161,38,10,0,5,25,4,23,63,29,0.236,0.353,0.391,0.744
박헌도,전반기,2016,15,1,0,0,0,1,0,1,1,1,0.067,0.125,0.067,0.192
박헌도,전반기,2017,32,7,2,0,1,6,2,4,12,8,0.219,0.375,0.375,0.75
박헌도,전반기,2018,12,2,0,0,0,2,0,2,2,2,0.167,0.286,0.167,0.45299999999999996
박헌도,후반기,2011,10,0,0,0,0,1,0,0,0,1,0.0,0.091,0.0,0.091
박헌도,후반기,2012,34,6,0,0,0,7,0,6,6,7,0.176,0.317,0.176,0.493
박헌도,후반기,2014,72,18,2,0,2,6,2,14,26,8,0.25,0.325,0.361,0.6859999999999999
박헌도,후반기,2015,57,16,3,0,3,12,3,10,28,15,0.281,0.431,0.491,0.9219999999999999
박헌도,후반기,2016,54,17,7,0,3,9,3,7,33,12,0.315,0.439,0.611,1.05
박헌도,후반기,2017,81,22,2,0,3,8,1,17,33,9,0.272,0.344,0.407,0.7509999999999999
박헌도,후반기,2018,14,1,1,0,0,3,0,0,2,3,0.071,0.235,0.143,0.378
배영섭,전반기,2011,263,79,11,0,2,23,7,66,96,30,0.3,0.372,0.365,0.737
배영섭,전반기,2012,225,48,6,1,0,29,6,41,56,35,0.213,0.319,0.249,0.5680000000000001
배영섭,전반기,2013,256,82,12,2,1,37,12,67,101,49,0.32,0.43,0.395,0.825
배영섭,전반기,2016,271,71,13,0,4,47,4,54,96,51,0.262,0.379,0.354,0.733
배영섭,전반기,2017,118,39,10,1,3,10,3,25,60,13,0.331,0.397,0.508,0.905
배영섭,전반기,2018,119,30,6,0,0,12,2,24,36,14,0.252,0.331,0.303,0.634
배영섭,후반기,2010,24,7,2,0,0,2,0,5,9,2,0.292,0.346,0.375,0.721
배영섭,후반기,2011,77,21,4,0,0,6,2,17,25,8,0.273,0.341,0.325,0.666
배영섭,후반기,2012,187,53,9,1,2,19,3,41,70,22,0.283,0.359,0.374,0.733
배영섭,후반기,2013,137,34,4,2,1,15,8,27,45,23,0.248,0.356,0.328,0.6839999999999999
배영섭,후반기,2015,16,6,0,0,0,2,0,6,6,2,0.375,0.444,0.375,0.819
배영섭,후반기,2016,52,15,4,0,0,4,1,11,19,5,0.288,0.351,0.365,0.716
배영섭,후반기,2017,100,27,1,0,3,9,0,23,37,9,0.27,0.33,0.37,0.7
배영섭,후반기,2018,28,6,0,0,0,4,1,6,6,5,0.214,0.333,0.214,0.547
배정대,전반기,2015,43,3,1,0,1,1,1,1,7,2,0.07,0.111,0.163,0.274
배정대,전반기,2016,28,7,0,0,0,4,0,7,7,4,0.25,0.344,0.25,0.594
배정대,후반기,2015,22,3,0,0,0,0,0,3,3,0,0.136,0.136,0.136,0.272
배정대,후반기,2016,22,6,1,0,0,0,0,5,7,0,0.273,0.273,0.318,0.591
배정대,후반기,2018,5,1,0,0,0,0,0,1,1,0,0.2,0.2,0.2,0.4
백민기,전반기,2013,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
백민기,전반기,2014,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
백민기,전반기,2015,7,0,0,0,0,1,1,0,0,2,0.0,0.222,0.0,0.222
백민기,전반기,2018,5,1,0,0,0,0,0,1,1,0,0.2,0.2,0.2,0.4
백민기,후반기,2013,16,2,0,0,0,0,0,2,2,0,0.125,0.125,0.125,0.25
백민기,후반기,2014,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
백민기,후반기,2018,22,5,2,0,1,5,1,2,10,6,0.227,0.393,0.455,0.8480000000000001
백상원,전반기,2013,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
백상원,전반기,2014,22,4,0,0,0,3,0,4,4,3,0.182,0.28,0.182,0.462
백상원,전반기,2015,49,12,3,0,0,7,1,9,15,8,0.245,0.351,0.306,0.657
백상원,전반기,2016,242,70,12,3,1,29,2,54,91,31,0.289,0.37,0.376,0.746
백상원,전반기,2017,39,5,0,0,0,2,0,5,5,2,0.128,0.171,0.128,0.29900000000000004
백상원,후반기,2013,4,2,1,0,0,0,0,1,3,0,0.5,0.5,0.75,1.25
백상원,후반기,2014,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
백상원,후반기,2015,28,7,2,0,0,6,0,5,9,6,0.25,0.382,0.321,0.7030000000000001
백상원,후반기,2016,203,58,7,0,2,22,2,49,71,24,0.286,0.361,0.35,0.711
백상원,후반기,2017,7,1,0,0,0,1,0,1,1,1,0.143,0.25,0.143,0.393
백상원,후반기,2018,6,3,0,0,0,2,0,3,3,2,0.5,0.625,0.5,1.125
백용환,전반기,2014,57,12,2,0,4,3,0,6,26,3,0.211,0.25,0.456,0.706
백용환,전반기,2015,22,8,0,0,3,1,0,5,17,1,0.364,0.391,0.773,1.1640000000000001
백용환,전반기,2016,116,25,6,0,4,13,0,15,43,13,0.216,0.295,0.371,0.6659999999999999
백용환,전반기,2018,47,13,1,0,0,9,0,12,14,9,0.277,0.393,0.298,0.6910000000000001
백용환,후반기,2013,52,9,4,0,0,6,0,5,13,6,0.173,0.259,0.25,0.509
백용환,후반기,2014,22,2,0,0,0,2,0,2,2,2,0.091,0.167,0.091,0.258
백용환,후반기,2015,132,28,6,0,7,18,1,15,55,19,0.212,0.311,0.417,0.728
백용환,후반기,2016,58,9,1,0,0,6,1,8,10,7,0.155,0.246,0.172,0.418
백용환,후반기,2017,17,3,0,0,0,3,0,3,3,3,0.176,0.3,0.176,0.476
백창수,전반기,2010,12,0,0,0,0,3,0,0,0,3,0.0,0.2,0.0,0.2
백창수,전반기,2011,10,4,0,1,0,1,0,3,6,1,0.4,0.455,0.6,1.055
백창수,전반기,2014,75,15,2,0,1,6,0,12,20,6,0.2,0.259,0.267,0.526
백창수,전반기,2015,31,10,4,0,0,3,0,6,14,3,0.323,0.382,0.452,0.8340000000000001
백창수,전반기,2016,15,5,1,0,1,2,1,3,9,3,0.333,0.444,0.6,1.044
백창수,전반기,2017,53,21,6,0,3,7,1,12,36,8,0.396,0.475,0.679,1.154
백창수,전반기,2018,106,25,11,1,2,9,3,11,44,12,0.236,0.314,0.415,0.729
백창수,후반기,2011,26,3,1,0,0,3,0,2,4,3,0.115,0.207,0.154,0.361
백창수,후반기,2014,9,2,0,0,0,4,0,2,2,4,0.222,0.462,0.222,0.684
백창수,후반기,2016,3,1,1,0,0,0,0,0,2,0,0.333,0.333,0.667,1.0
백창수,후반기,2017,48,12,3,0,1,5,3,8,18,8,0.25,0.357,0.375,0.732
백창수,후반기,2018,46,12,4,0,1,3,1,7,19,4,0.261,0.32,0.413,0.733
버나디나,전반기,2017,331,104,16,5,15,28,7,68,175,35,0.314,0.38,0.529,0.909
버나디나,전반기,2018,286,87,10,1,15,29,6,61,144,35,0.304,0.38,0.503,0.883
버나디나,후반기,2017,226,74,10,3,12,13,4,49,126,17,0.327,0.374,0.558,0.932
버나디나,후반기,2018,227,72,15,2,5,34,4,50,106,38,0.317,0.415,0.467,0.882
번즈,전반기,2017,217,60,18,0,9,12,5,33,105,17,0.276,0.329,0.484,0.813
번즈,전반기,2018,278,79,18,3,17,20,3,41,154,23,0.284,0.339,0.554,0.893
번즈,후반기,2017,206,68,20,0,6,17,6,42,106,23,0.33,0.397,0.515,0.912
번즈,후반기,2018,184,45,16,2,6,13,6,21,83,19,0.245,0.315,0.451,0.766
샌즈,후반기,2018,86,27,1,1,12,6,0,13,66,6,0.314,0.359,0.767,1.126
서건창,전반기,2008,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
서건창,전반기,2012,251,75,14,6,0,29,2,55,101,31,0.299,0.376,0.402,0.778
서건창,전반기,2013,209,53,6,2,0,22,10,45,63,32,0.254,0.353,0.301,0.6539999999999999
서건창,전반기,2014,347,125,25,11,5,31,4,84,187,35,0.36,0.419,0.539,0.958
서건창,전반기,2015,115,28,7,1,1,14,0,19,40,14,0.243,0.326,0.348,0.6739999999999999
서건창,전반기,2016,327,98,20,5,3,40,3,70,137,43,0.3,0.381,0.419,0.8
서건창,전반기,2017,325,114,18,2,4,41,0,90,148,41,0.351,0.423,0.455,0.878
서건창,전반기,2018,27,8,2,0,0,3,1,6,10,4,0.296,0.387,0.37,0.757
서건창,후반기,2012,182,40,7,4,1,16,5,28,58,21,0.22,0.3,0.319,0.619
서건창,후반기,2013,107,31,7,0,0,11,1,24,38,12,0.29,0.361,0.355,0.716
서건창,후반기,2014,196,76,16,6,2,28,4,52,110,32,0.388,0.474,0.561,1.0350000000000001
서건창,후반기,2015,197,65,17,3,2,28,1,43,94,29,0.33,0.416,0.477,0.893
서건창,후반기,2016,233,84,10,2,4,29,7,68,110,36,0.361,0.446,0.472,0.9179999999999999
서건창,후반기,2017,214,65,10,1,2,26,1,52,83,27,0.304,0.382,0.388,0.77
서건창,후반기,2018,114,40,10,0,0,9,2,30,50,11,0.351,0.408,0.439,0.847
서동욱,전반기,2003,39,5,0,0,0,2,1,5,5,3,0.128,0.19,0.128,0.318
서동욱,전반기,2004,91,19,4,0,2,14,1,13,29,15,0.209,0.321,0.319,0.64
서동욱,전반기,2005,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
서동욱,전반기,2008,26,6,1,0,1,1,2,4,10,3,0.231,0.31,0.385,0.6950000000000001
서동욱,전반기,2009,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
서동욱,전반기,2010,36,10,1,0,2,2,0,7,17,2,0.278,0.316,0.472,0.788
서동욱,전반기,2011,207,53,7,1,5,22,5,40,77,27,0.256,0.342,0.372,0.714
서동욱,전반기,2012,169,37,5,2,0,24,6,30,46,30,0.219,0.337,0.272,0.609
서동욱,전반기,2013,86,19,0,1,2,12,1,16,27,13,0.221,0.323,0.314,0.637
서동욱,전반기,2014,28,4,1,0,0,3,1,3,5,4,0.143,0.25,0.179,0.429
서동욱,전반기,2015,71,12,3,0,2,10,1,7,21,11,0.169,0.28,0.296,0.5760000000000001
서동욱,전반기,2016,220,69,10,2,10,38,4,47,113,42,0.314,0.424,0.514,0.938
서동욱,전반기,2017,220,67,20,1,5,22,2,41,104,24,0.305,0.373,0.473,0.846
서동욱,전반기,2018,49,10,3,0,0,5,1,7,13,6,0.204,0.291,0.265,0.556
서동욱,후반기,2003,4,1,0,0,0,0,0,1,1,0,0.25,0.25,0.25,0.5
서동욱,후반기,2004,3,1,0,0,1,1,0,0,4,1,0.333,0.5,1.333,1.833
서동욱,후반기,2005,6,0,0,0,0,1,0,0,0,1,0.0,0.143,0.0,0.143
서동욱,후반기,2008,44,11,0,1,2,7,2,8,19,9,0.25,0.377,0.432,0.8089999999999999
서동욱,후반기,2009,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
서동욱,후반기,2010,9,1,0,0,0,0,0,1,1,0,0.111,0.111,0.111,0.222
서동욱,후반기,2011,96,28,4,0,2,11,3,22,38,14,0.292,0.382,0.396,0.778
서동욱,후반기,2012,104,22,4,1,0,8,1,17,28,9,0.212,0.274,0.269,0.543
서동욱,후반기,2013,132,38,12,0,4,18,2,22,62,20,0.288,0.382,0.47,0.852
서동욱,후반기,2014,6,1,0,0,0,0,0,1,1,0,0.167,0.167,0.167,0.334
서동욱,후반기,2015,32,12,2,0,1,1,2,9,17,3,0.375,0.429,0.531,0.96
서동욱,후반기,2016,191,51,20,1,6,22,1,24,91,23,0.267,0.346,0.476,0.822
서동욱,후반기,2017,99,23,1,0,2,11,1,20,30,12,0.232,0.315,0.303,0.618
서상우,전반기,2012,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
서상우,전반기,2015,10,4,1,0,1,0,2,2,8,2,0.4,0.5,0.8,1.3
서상우,전반기,2016,104,26,5,0,3,24,1,18,40,25,0.25,0.395,0.385,0.78
서상우,전반기,2017,13,1,0,0,1,3,1,0,4,4,0.077,0.294,0.308,0.602
서상우,전반기,2018,13,3,0,0,0,2,0,3,3,2,0.231,0.333,0.231,0.5640000000000001
서상우,후반기,2012,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
서상우,후반기,2015,149,50,7,0,5,9,1,38,72,10,0.336,0.377,0.483,0.86
서상우,후반기,2016,7,2,0,0,1,1,0,1,5,1,0.286,0.375,0.714,1.089
서상우,후반기,2018,56,17,0,0,2,10,1,15,23,11,0.304,0.418,0.411,0.829
손시헌,전반기,2003,13,2,1,0,0,0,0,1,3,0,0.154,0.154,0.231,0.385
손시헌,전반기,2004,240,58,16,1,1,21,6,40,79,27,0.242,0.318,0.329,0.647
손시헌,전반기,2005,266,70,12,5,3,27,3,50,101,30,0.263,0.338,0.38,0.718
손시헌,전반기,2006,228,66,9,1,1,20,5,55,80,25,0.289,0.36,0.351,0.711
손시헌,전반기,2009,286,75,13,3,6,31,10,53,112,41,0.262,0.355,0.392,0.747
손시헌,전반기,2010,292,81,17,1,6,34,6,57,118,40,0.277,0.364,0.404,0.768
손시헌,전반기,2011,122,36,3,1,2,16,5,30,47,21,0.295,0.399,0.385,0.784
손시헌,전반기,2012,177,44,7,0,3,12,4,34,60,16,0.249,0.311,0.339,0.65
손시헌,전반기,2013,159,37,8,1,0,17,4,28,47,21,0.233,0.322,0.296,0.618
손시헌,전반기,2014,251,76,17,0,4,29,6,55,105,35,0.303,0.388,0.418,0.806
손시헌,전반기,2015,244,49,9,2,6,16,11,32,80,27,0.201,0.28,0.328,0.6080000000000001
손시헌,전반기,2016,243,74,16,1,4,25,8,53,104,33,0.305,0.388,0.428,0.8160000000000001
손시헌,전반기,2017,172,58,7,1,1,10,4,49,70,14,0.337,0.387,0.407,0.794
손시헌,전반기,2018,108,22,4,0,2,13,5,16,32,18,0.204,0.317,0.296,0.613
손시헌,후반기,2003,128,29,3,0,1,6,1,25,35,7,0.227,0.267,0.273,0.54
손시헌,후반기,2004,107,22,4,1,1,9,0,16,31,9,0.206,0.267,0.29,0.5569999999999999
손시헌,후반기,2005,150,45,6,0,1,21,1,38,54,22,0.3,0.39,0.36,0.75
손시헌,후반기,2006,176,42,7,3,1,15,5,31,58,20,0.239,0.316,0.33,0.646
손시헌,후반기,2009,126,44,9,0,5,11,2,30,68,13,0.349,0.41,0.54,0.95
손시헌,후반기,2010,141,37,2,0,2,12,1,33,45,13,0.262,0.325,0.319,0.644
손시헌,후반기,2011,176,48,7,0,2,21,4,39,61,25,0.273,0.363,0.347,0.71
손시헌,후반기,2012,95,23,4,1,2,9,0,16,35,9,0.242,0.308,0.368,0.6759999999999999
손시헌,후반기,2013,75,22,6,0,1,4,2,15,31,6,0.293,0.346,0.413,0.7589999999999999
손시헌,후반기,2014,56,14,3,1,1,5,1,9,22,6,0.25,0.323,0.393,0.716
손시헌,후반기,2015,196,59,15,0,7,20,3,37,95,23,0.301,0.374,0.485,0.859
손시헌,후반기,2016,98,30,5,1,1,13,5,23,40,18,0.306,0.414,0.408,0.822
손시헌,후반기,2017,177,64,10,0,4,6,4,50,86,10,0.362,0.396,0.486,0.882
손시헌,후반기,2018,20,2,0,0,0,2,0,2,2,2,0.1,0.182,0.1,0.28200000000000003
손아섭,전반기,2007,6,1,1,0,0,0,0,0,2,0,0.167,0.167,0.333,0.5
손아섭,전반기,2008,121,40,7,1,0,12,1,32,49,13,0.331,0.396,0.405,0.801
손아섭,전반기,2009,55,7,2,0,2,7,0,3,15,7,0.127,0.226,0.273,0.499
손아섭,전반기,2010,319,95,18,0,7,36,1,70,134,37,0.298,0.371,0.42,0.7909999999999999
손아섭,전반기,2011,270,84,15,3,8,24,1,58,129,25,0.311,0.369,0.478,0.847
손아섭,전반기,2012,297,93,16,0,2,21,4,75,115,25,0.313,0.366,0.387,0.753
손아섭,전반기,2013,286,94,13,1,5,37,2,75,124,39,0.329,0.409,0.434,0.843
손아섭,전반기,2014,321,117,15,2,10,45,3,90,166,48,0.364,0.447,0.517,0.964
손아섭,전반기,2015,201,61,10,0,7,35,0,44,92,35,0.303,0.407,0.458,0.865
손아섭,전반기,2016,325,98,20,1,7,52,1,70,141,53,0.302,0.399,0.434,0.833
손아섭,전반기,2017,343,116,21,3,9,52,3,83,170,55,0.338,0.43,0.496,0.9259999999999999
손아섭,전반기,2018,342,121,18,3,15,40,2,85,190,42,0.354,0.424,0.556,0.98
손아섭,후반기,2008,97,26,4,0,3,16,1,19,39,17,0.268,0.377,0.402,0.779
손아섭,후반기,2009,31,9,2,0,1,2,0,6,14,2,0.29,0.333,0.452,0.785
손아섭,후반기,2010,103,34,5,0,4,14,0,25,51,14,0.33,0.41,0.495,0.905
손아섭,후반기,2011,172,60,10,2,7,19,1,41,95,20,0.349,0.417,0.552,0.9690000000000001
손아섭,후반기,2012,206,65,10,0,3,20,2,52,84,22,0.316,0.382,0.408,0.79
손아섭,후반기,2013,212,78,10,3,6,27,1,59,112,28,0.368,0.442,0.528,0.97
손아섭,후반기,2014,162,58,10,1,8,35,2,39,94,37,0.358,0.477,0.58,1.057
손아섭,후반기,2015,244,80,18,1,6,33,1,55,118,34,0.328,0.41,0.484,0.8939999999999999
손아섭,후반기,2016,250,88,13,0,9,40,2,66,128,42,0.352,0.445,0.512,0.9570000000000001
손아섭,후반기,2017,233,77,14,1,11,31,1,51,126,32,0.33,0.411,0.541,0.952
손아섭,후반기,2018,211,61,14,2,11,28,0,34,112,28,0.289,0.372,0.531,0.903
손주인,전반기,2005,5,1,0,0,0,1,0,1,1,1,0.2,0.333,0.2,0.533
손주인,전반기,2009,123,33,4,0,0,12,2,29,37,14,0.268,0.343,0.301,0.644
손주인,전반기,2010,8,0,0,0,0,2,1,0,0,3,0.0,0.273,0.0,0.273
손주인,전반기,2011,94,25,5,0,1,1,2,19,33,3,0.266,0.289,0.351,0.6399999999999999
손주인,전반기,2012,100,25,5,1,0,7,2,19,32,9,0.25,0.312,0.32,0.632
손주인,전반기,2013,209,54,12,1,3,24,3,38,77,27,0.258,0.343,0.368,0.7110000000000001
손주인,전반기,2014,192,58,6,0,1,15,4,51,67,19,0.302,0.365,0.349,0.714
손주인,전반기,2015,141,37,7,0,0,11,2,30,44,13,0.262,0.325,0.312,0.637
손주인,전반기,2016,181,60,12,3,0,14,2,45,78,16,0.331,0.386,0.431,0.817
손주인,전반기,2017,190,56,10,0,3,10,4,43,75,14,0.295,0.343,0.395,0.738
손주인,전반기,2018,166,44,8,0,2,5,6,34,58,11,0.265,0.311,0.349,0.6599999999999999
손주인,후반기,2002,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN
손주인,후반기,2003,9,1,0,0,0,0,0,1,1,0,0.111,0.111,0.111,0.222
손주인,후반기,2005,2,1,0,0,0,0,0,1,1,0,0.5,0.5,0.5,1.0
손주인,후반기,2008,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
